query_id,query,query_type,label
524,Which chemical elements are part of other substances?,multiple_bgps,-1
525,What is the original language of the film or TV show instances in Wikidata?,multiple_bgps,-1
526,What films are from Israel?,multiple_bgps,-1
527,What countries do the films in Wikidata originate from?,multiple_bgps,-1
528,What are the publication dates of films on Wikidata?,multiple_bgps,-1
529,What films has Steven Spielberg directed?,multiple_bgps,-1
530,What movies have a director?,multiple_bgps,-1
531,What films have a screenwriter?,multiple_bgps,-1
532,What films are classified under specific genres in Wikidata?,multiple_bgps,-1
533,What films are associated with which countries of origin?,multiple_bgps,-1
534,What films have a film poster in Wikidata?,multiple_bgps,-1
535,What films have a coordinate location?,multiple_bgps,-1
536,"What industries are associated with the entity that has an instance of ""association""?",multiple_bgps,-1
537,What are the instances of supercomputers with their coordinate locations?,multiple_bgps,-1
538,What are the symptoms and signs of diseases in Wikidata?,multiple_bgps,-1
539,What are the coordinates of neighborhoods in Wikidata?,multiple_bgps,-1
540,What are the coordinate locations of airports in Boston?,multiple_bgps,-1
541,What are the members of sports teams?,multiple_bgps,-1
542,What are some tribes in Africa that have a language associated with them?,multiple_bgps,-1
543,What are some Wikimedia list articles that contain a list of a specific word?,multiple_bgps,-1
544,What are some Wikimedia list articles that contain lists related to words originating from India?,multiple_bgps,-1
545,What scholarly articles are referenced in Wikidata?,multiple_bgps,-1
546,What are the DOI values of scholarly articles in Wikidata?,multiple_bgps,-1
547,What are the authors of scholarly articles?,multiple_bgps,-1
548,What are the main subjects of scholarly articles?,multiple_bgps,-1
549,What are the coordinate locations of playgrounds?,multiple_bgps,-1
550,What are the Chinese house cats in Wikidata?,multiple_bgps,-1
551,What industries are limited liability companies in?,multiple_bgps,-1
552,What tram services are part of the tram transport in Vienna?,multiple_bgps,-1
553,What are the IMDb IDs of television programs from South Korea?,multiple_bgps,-1
554,What television programs originate from South Korea?,multiple_bgps,-1
555,What industries do privately held companies belong to?,multiple_bgps,-1
556,What are the coordinate locations of the Summer Olympic Games?,multiple_bgps,-1
557,What regions of Italy have a coordinate location?,multiple_bgps,-1
558,What industries are corporations involved in on Wikidata?,multiple_bgps,-1
559,What is the edition number of the Academy Awards ceremony?,multiple_bgps,-1
560,What are the official websites of hospitals?,multiple_bgps,-1
561,What hospitals have a coordinate location?,multiple_bgps,-1
562,What are the main subjects of creative works in Wikidata?,multiple_bgps,-1
563,Which U.S. state has a lower house of state legislature?,multiple_bgps,-1
564,What industries are private limited companies in?,multiple_bgps,-1
565,What are the names that have an instance of a given name and a family name?,multiple_bgps,-1
566,What publishers are also instances of universities?,multiple_bgps,-1
567,What industries do holding companies operate in?,multiple_bgps,-1
568,What are the coordinates of the fourth-level administrative divisions in Indonesia?,multiple_bgps,-1
569,What are the coordinates of islands in Indonesia?,multiple_bgps,-1
570,What are the professions of authors in Wikidata?,multiple_bgps,-1
571,What are the titles of paintings?,multiple_bgps,-1
572,What industries do limited companies belong to?,multiple_bgps,-1
573,What are the coordinates of all sovereign states?,multiple_bgps,-1
574,What are the sovereign states with their capital cities and departments of France with their coordinates?,multiple_bgps,-1
575,What universities are in Wikidata?,multiple_bgps,-1
576,What film awards have specific parts?,multiple_bgps,-1
577,What are the albums published in 2017?,multiple_bgps,-1
578,What are all the businesses in the automotive industry?,multiple_bgps,-1
579,What industries do businesses identified in Wikidata belong to?,multiple_bgps,-1
580,What are the official websites of businesses that have a parent organization?,multiple_bgps,-1
581,What human settlements are located in Russia?,multiple_bgps,-1
582,What industries do benefit corporations operate in?,multiple_bgps,-1
583,What are the main subjects of classical compositions in the catalogue of classical compositions?,multiple_bgps,-1
584,What cities have a known inception date?,multiple_bgps,-1
585,Which cities have coordinate locations and belong to a country on Wikidata?,multiple_bgps,-1
586,What cities have a coordinate location?,multiple_bgps,-1
587,What poems were authored by Elia Abu Madi?,multiple_bgps,-1
588,What poems were written by Ibn al-Rumi?,multiple_bgps,-1
589,What industries do public limited companies operate in?,multiple_bgps,-1
590,What industries are private companies classified in on Wikidata?,multiple_bgps,-1
591,What are some scientific journals that focus on Infectious Diseases?,multiple_bgps,-1
592,Which books are authored by Mustafa Mahmoud?,multiple_bgps,-1
593,What are the IMDb IDs of humans on Wikidata?,multiple_bgps,-1
594,Who are the Presidents of the United States and when were they born?,multiple_bgps,-1
595,What are the birth dates of all humans in Wikidata?,multiple_bgps,-1
596,What are the dates of birth and death of all humans in Wikidata?,multiple_bgps,-1
597,What are the dates of death for all humans in Wikidata?,multiple_bgps,-1
598,What is the Freebase ID of all humans in Wikidata?,multiple_bgps,-1
599,What are the family names of humans in Wikidata?,multiple_bgps,-1
600,What are the family names and given names of humans in Wikidata?,multiple_bgps,-1
601,What are the family names and given names of all humans in Wikidata?,multiple_bgps,-1
602,What are the family names of humans with given names on Wikidata?,multiple_bgps,-1
603,What locations do humans work at?,multiple_bgps,-1
604,What are the instances of humans who share the same date of birth and date of death?,multiple_bgps,-1
605,Which humans have been educated at the same institution?,multiple_bgps,-1
606,What is a list of humans who are instances of humans in Wikidata?,multiple_bgps,-1
607,What are the positions held by humans who have been Presidents of the United States?,multiple_bgps,-1
608,Which humans have held the position of Roman emperor?,multiple_bgps,-1
609,Which humans have held the position of President of the United States and what are their dates of birth?,multiple_bgps,-1
610,What individuals are both instances of humans and members of the Royal Society?,multiple_bgps,-1
611,Who are the humans whose archives are located at the Atria Institute on gender equality and women's history?,multiple_bgps,-1
612,What are the names of humans who are from Jordan?,multiple_bgps,-1
613,What authors are humans in wikidata?,multiple_bgps,-1
614,"Which human has authored two (or more) articles, with each article having a publication date?",multiple_bgps,-1
615,What are the instances of humans and their respective dates of birth?,multiple_bgps,-1
